Date_Run,Sub,Term,Dept,Course_Sections_Id,Name,Short_Title,Cap,Avail_Seats,Student_Count,Credits,Status,Status_Date,Mtg_Days,STime,ETime,Faculty_First,Faculty_Last,SDate,EDate,Xlist,Petition_Y_N,Printed_Comments,Method,Type,Location,Room,Number_Weeks,CIP_Code,Sec_Course_Types,STime_Extra,ETime_Extra,Course_Name,Corequisite,PTECH,Meets_With
2022-03-29,MUS,2023SP,ART,165867,MUS-212M-301,Tuba Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0903,MUS,nan,nan,MUS-212M,,,
2022-03-29,MUS,2023SP,ART,165868,MUS-212N-301,Piano Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0907,MUS,nan,nan,MUS-212N,,,
2022-03-29,MUS,2023SP,ART,165869,MUS-212P-301,Percussion Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0903,MUS,nan,nan,MUS-212P,,,
2022-03-29,MUS,2023SP,ART,165870,MUS-212P-302,Percussion Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0903,MUS,nan,nan,MUS-212P,,,
2022-03-29,MUS,2023SP,ART,165871,MUS-212Q-301,Electric Bass Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0911,MUS,nan,nan,MUS-212Q,,,
2022-03-29,MUS,2023SP,ART,165872,MUS-212T-301,Guitar Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0911,MUS,nan,nan,MUS-212T,,,
2022-03-29,MUS,2023SP,ART,165873,MUS-212U-301,Voice Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0908,MUS,nan,nan,MUS-212U,,,
2022-03-29,MUS,2023SP,ART,165874,MUS-212U-302,Voice Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0908,MUS,nan,nan,MUS-212U,,,
2022-03-29,MUS,2023SP,ART,165875,MUS-212U-303,Voice Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0908,MUS,nan,nan,MUS-212U,,,
2022-03-29,MUS,2023SP,ART,165876,MUS-212V-301,Violin Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0911,MUS,nan,nan,MUS-212V,,,
2022-03-29,MUS,2023SP,ART,165877,MUS-212W-301,Viola Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0911,MUS,nan,nan,MUS-212W,,,
2022-03-29,MUS,2023SP,ART,165878,MUS-212X-301,Cello Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0911,MUS,nan,nan,MUS-212X,,,
2022-03-29,MUS,2023SP,ART,165879,MUS-212Y-301,Contrabass Lessons,0,0,0,2.0,A,2022-03-01,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0911,MUS,nan,nan,MUS-212Y,,,
2022-03-29,MUS,2023SP,ART,167173,MUS-216N-301,Piano Lessons,0,0,0,2.0,A,2022-03-25,nan,nan,nan,nan,nan,2023-01-30,2023-05-13,,Y,Additional $300 music lesson fee.,LEC,nan,MC,nan,14,50.0907,MUS,nan,nan,MUS-216N,,,
2022-03-29,MUS,2023SP,ART,165880,MUS-222A-301,Drum Set Rep.,0,0,0,1.0,A,2022-03-01,TH,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5367.0,Y,Meets with MUS-122A-301.,LEC,nan,MC,P 118B,14,50.0903,nan,11:15 AM,12:10 PM,MUS-222A,,,MUS-122A-301
2022-03-29,MUS,2023SP,ART,165882,MUS-222D-301,Clarinet Rep.,0,0,0,1.0,A,2022-03-01,T,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5368.0,Y,Meets with MUS-122D-301.,LEC,nan,MC,P 114,14,50.0903,nan,11:15 AM,12:10 PM,MUS-222D,,,MUS-122D-301
2022-03-29,MUS,2023SP,ART,165884,MUS-222J-301,Low Brass Rep.,0,0,0,1.0,A,2022-03-01,T,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5369.0,Y,Meets with MUS-122J-301.,LEC,nan,MC,P 112,14,50.0903,nan,11:15 AM,12:10 PM,MUS-222J,,,MUS-122J-301
2022-03-29,MUS,2023SP,ART,165885,MUS-222N-301,Piano Rep.,0,0,0,1.0,A,2022-03-01,T,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5370.0,Y,Meets with MUS-122N-301.,LEC,nan,MC,P 100,14,50.0907,nan,11:15 AM,12:10 PM,MUS-222N,,,MUS-122N-301
2022-03-29,MUS,2023SP,ART,165886,MUS-222P-301,Percussion Rep.,0,0,0,1.0,A,2022-03-01,T,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5371.0,Y,Meets with MUS-122P-301.,LEC,nan,MC,P 116,14,50.0903,nan,11:15 AM,12:10 PM,MUS-222P,,,MUS-122P-301
2022-03-29,MUS,2023SP,ART,165887,MUS-222T-301,Guitar Repertory,0,0,0,1.0,A,2022-03-01,W,2:35 PM,3:30 PM,nan,nan,2023-01-30,2023-05-13,5372.0,Y,Meets with MUS-122T-301.,LEC,nan,MC,P 100,14,50.0911,nan,2:35 PM,3:30 PM,MUS-222T,,,MUS-122T-301
2022-03-29,MUS,2023SP,ART,165888,MUS-222U-301,Voice Repertory,0,0,0,1.0,A,2022-03-01,T,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5373.0,Y,Meets with MUS-122U-301.,LEC,nan,MC,F STORER,14,50.0908,nan,11:15 AM,12:10 PM,MUS-222U,,,MUS-122U-301
2022-03-29,MUS,2023SP,ART,165890,MUS-222U-302,Voice Repertory,0,0,0,1.0,A,2022-03-01,TH,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5374.0,Y,Meets with MUS-122U-302.,LEC,nan,MC,P 112,14,50.0908,nan,11:15 AM,12:10 PM,MUS-222U,,,MUS-122U-302
2022-03-29,MUS,2023SP,ART,165893,MUS-222V-301,Violin/Viola Repertory,0,0,0,1.0,A,2022-03-01,T,11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5375.0,Y,Meets with MUS-122V-301.,LEC,nan,MC,P 110,14,50.0911,nan,11:15 AM,12:10 PM,MUS-222V,,,MUS-122V-301
2022-03-29,MUS,2023SP,ART,165897,MUS-231-301,Pro Tools Production II,13,13,0,2.0,A,2022-03-01,"M, W",11:15 AM,12:05 PM,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,nan,MC,P 240,14,10.0203,nan,11:15 AM,12:05 PM,MUS-231,,,
2022-03-29,MUS,2023SP,ART,165898,MUS-240-501,Music Technology,13,13,0,2.0,A,2022-03-01,T,4:45 PM,6:35 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,LD,MC,P 100,14,10.0203,nan,4:45 PM,6:35 PM,MUS-240,,,
2022-03-29,MUS,2023SP,ART,165899,MUS-252B-501,Flute Choir,0,0,0,0.5,A,2022-03-01,M,4:45 PM,5:40 PM,nan,nan,2023-01-30,2023-05-13,5376.0,Y,Meets with MUS-152B-501.,LEC,LD,MC,P 112,14,50.0903,"ALCW, ENSEM",4:45 PM,5:40 PM,MUS-252B,,,MUS-152B-501
2022-03-29,MUS,2023SP,ART,165901,MUS-252C-501,String Ensemble,0,0,0,0.5,A,2022-03-01,M,4:45 PM,5:40 PM,nan,nan,2023-01-30,2023-05-13,5377.0,Y,Meets with MUS-152C-501.,LEC,LD,MC,P 100,14,50.0911,"ALCW, ENSEM",4:45 PM,5:40 PM,MUS-252C,,,MUS-152C-501
2022-03-29,MUS,2023SP,ART,165903,MUS-252E-301,Wind Ensemble,0,0,0,0.5,A,2022-03-01,"M, W",11:15 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,5378.0,Y,Meets with MUS-152E-301.,LEC,nan,MC,P 112,14,50.0903,"ALCW, ENSEM",11:15 AM,12:10 PM,MUS-252E,,,MUS-152E-301
2022-03-29,MUS,2023SP,ART,165905,MUS-252J-501,Big Band Jazz,0,0,0,0.5,A,2022-03-01,W,4:45 PM,6:35 PM,nan,nan,2023-01-30,2023-05-13,5379.0,Y,Meets with MUS-152J-501.,LEC,LD,MC,P 112,14,50.091,"ALCW, ENSEM",4:45 PM,6:35 PM,MUS-252J,,,MUS-152J-501
2022-03-29,MUS,2023SP,ART,165907,MUS-252P-501,Percussion Ensemble,0,0,0,0.5,A,2022-03-01,TH,3:40 PM,5:30 PM,nan,nan,2023-01-30,2023-05-13,5380.0,Y,Meets with MUS-152P-501.,LEC,LD,MC,P 116,14,50.0903,"ALCW, ENSEM",3:40 PM,5:30 PM,MUS-252P,,,MUS-152P-501
2022-03-29,MUS,2023SP,ART,165916,MUS-252R-301,Concert Choir,0,0,0,0.5,A,2022-03-01,"M, W",2:35 PM,3:30 PM,nan,nan,2023-01-30,2023-05-13,5381.0,Y,Meets with MUS-152R-301 and MUS-254R-301.,LEC,nan,MC,P 112,14,50.0908,"ALCW, ENSEM",2:35 PM,3:30 PM,MUS-252R,,,"MUS-152R-301, MUS-254R-301"
2022-03-29,MUS,2023SP,ART,165930,MUS-252S-501,Accompanying,0,0,0,0.5,A,2022-03-01,TH,3:40 PM,4:35 PM,nan,nan,2023-01-30,2023-05-13,5382.0,Y,Meets with MUS-152S-501.,LEC,LD,MC,P 238,14,50.0903,"ALCW, ENSEM",3:40 PM,4:35 PM,MUS-252S,,,MUS-152S-501
2022-03-29,MUS,2023SP,ART,165931,MUS-252T-301,Guitar Ensemble,0,0,0,0.5,A,2022-03-01,"M, W",2:35 PM,3:30 PM,nan,nan,2023-01-30,2023-05-13,5383.0,Y,Meets with MUS-152T-301.,LEC,nan,MC,P 100,14,50.0903,"ALCW, ENSEM",2:35 PM,3:30 PM,MUS-252T,,,MUS-152T-301
2022-03-29,MUS,2023SP,ART,165933,MUS-252V-501,OCC Singers,0,0,0,0.5,A,2022-03-01,"M, W",3:40 PM,4:35 PM,nan,nan,2023-01-30,2023-05-13,5384.0,Y,Meets with MUS-152V-501.,LEC,LD,MC,P 112,14,50.0908,"ALCW, ENSEM",3:40 PM,4:35 PM,MUS-252V,,,MUS-152V-501
2022-03-29,MUS,2023SP,ART,165935,MUS-254R-301,Concert Choir,0,0,0,0.5,A,2022-03-01,"M, W",2:35 PM,3:30 PM,nan,nan,2023-01-30,2023-05-13,5381.0,Y,Meets with MUS-152R-301 and MUS-252R-301.,LEC,nan,MC,P 112,14,50.0908,"ALCW, ENSEM",2:35 PM,3:30 PM,MUS-254R,,,"MUS-152R-301, MUS-252R-301"
2022-03-29,MUS,2023SP,ART,165938,MUS-261P-501,Percussion Techniques,10,10,0,1.0,A,2022-03-01,M,4:45 PM,5:40 PM,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,LD,MC,P 240,14,50.0903,nan,4:45 PM,5:40 PM,MUS-261P,,,
2022-03-29,MUS,2023SP,ART,165940,MUS-263T-501,Guitar Techniques II,10,10,0,1.0,A,2022-03-01,W,4:45 PM,5:40 PM,nan,nan,2023-01-30,2023-05-13,,Y,nan,LEC,LD,MC,P 110,14,50.0903,nan,4:45 PM,5:40 PM,MUS-263T,,,
2022-03-29,PHO,2023SP,ART,165941,PHO-100-301,Basic Photography,16,16,0,3.0,A,2022-03-01,M,1:30 PM,4:35 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,W 254,14,10.0201,GEART,1:30 PM,4:35 PM,PHO-100,,,
2022-03-29,PHO,2023SP,ART,165943,PHO-100-302,Basic Photography,16,16,0,3.0,A,2022-03-01,T,9:05 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,W 254,14,10.0201,GEART,9:05 AM,12:10 PM,PHO-100,,,
2022-03-29,PHO,2023SP,ART,165944,PHO-100-303,Basic Photography,16,16,0,3.0,A,2022-03-01,W,1:30 PM,4:35 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,W 254,14,10.0201,GEART,1:30 PM,4:35 PM,PHO-100,,,
2022-03-29,PHO,2023SP,ART,165945,PHO-100-304,Basic Photography,16,16,0,3.0,A,2022-03-01,TH,9:05 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,W 254,14,10.0201,GEART,9:05 AM,12:10 PM,PHO-100,,,
2022-03-29,PHO,2023SP,ART,165947,PHO-160-301,Color Photography I,16,16,0,3.0,P,2022-03-01,M,9:05 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,10.0201,nan,9:05 AM,12:10 PM,PHO-160,,,
2022-03-29,PHO,2023SP,ART,165948,PHO-170-301,Studio Lighting & Tech I,16,16,0,3.0,P,2022-03-01,W,9:05 AM,12:10 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,10.0201,nan,9:05 AM,12:10 PM,PHO-170,,,
2022-03-29,BIO,2023SP,BIO,166339,BIO-105-301,Exploring Biology,40,40,0,3.0,A,2022-03-01,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",9:35 AM,11:00 AM,BIO-105,,,
2022-03-29,BIO,2023SP,BIO,166340,BIO-105-302,Exploring Biology,40,40,0,3.0,A,2022-03-01,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",11:10 AM,12:35 PM,BIO-105,,,
2022-03-29,BIO,2023SP,BIO,166341,BIO-105L-301,Exploring Biology Lab,20,20,0,1.0,A,2022-03-01,T,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LAB,nan,MC,F 241,14,26.0101,"LAS, LANSM, GENSC, LAB",1:30 PM,4:00 PM,BIO-105L,,,
2022-03-29,BIO,2023SP,BIO,166342,BIO-105L-302,Exploring Biology Lab,20,20,0,1.0,A,2022-03-01,W,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LAB,nan,MC,F 241,14,26.0101,"LAS, LANSM, GENSC, LAB",1:30 PM,4:00 PM,BIO-105L,,,
2022-03-29,BIO,2023SP,BIO,166343,BIO-106-301,Human Biology,20,20,0,4.0,A,2022-03-01,"M, W",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,26.9999,"GENSC, LAS, LANSM, LAB",9:35 AM,11:00 AM,BIO-106,,,
2022-03-29,BIO,2023SP,BIO,166344,BIO-106L-301,Human Biology Lab,20,20,0,0.0,A,2022-03-01,M,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LAB,nan,MC,F 241,14,26.9999,LAB,1:30 PM,4:00 PM,BIO-106L,,,
2022-03-29,BIO,2023SP,BIO,166345,BIO-121-301,Intro to Biology,40,40,0,4.0,P,2022-03-01,"M, W",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121L-301 or 302.,LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",9:35 AM,11:00 AM,BIO-121,"BIO-121L-301, BIO-121L-302",,
2022-03-29,BIO,2023SP,BIO,166346,BIO-121-303,Intro to Biology,40,40,0,4.0,A,2022-03-01,"M, W",1:30 PM,2:55 PM,nan,nan,2023-01-30,2023-05-13,,N,"Co-requisite: BIO-121L-303, 304, 305, or 306.",LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",1:30 PM,2:55 PM,BIO-121,"BIO-121L-303, BIO-121L-304, BIO-121L-305, BIO-121L-306",,
2022-03-29,BIO,2023SP,BIO,166347,BIO-121-304,Intro to Biology,40,40,0,4.0,A,2022-03-01,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,,N,"Co-requisite: BIO-121L-303, 304, 305, or 306.",LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",11:10 AM,12:35 PM,BIO-121,"BIO-121L-303, BIO-121L-304, BIO-121L-305, BIO-121L-306",,
2022-03-29,BIO,2023SP,BIO,166348,BIO-121-307,Intro to Biology,20,20,0,4.0,P,2022-03-01,S,8:30 AM,11:35 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121L-307.,LEC,WKND,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",8:30 AM,11:35 AM,BIO-121,BIO-121L-307,,
2022-03-29,BIO,2023SP,BIO,166349,BIO-121-601,Intro to Biology,20,20,0,4.0,A,2022-03-01,"T, TH",6:15 PM,7:40 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121L-601 or 602.,LEC,EVE,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",6:15 PM,7:40 PM,BIO-121,"BIO-121L-601, BIO-121L-602",,
2022-03-29,BIO,2023SP,BIO,166350,BIO-121L-301,Intro to Bio Lab,20,20,0,0.0,P,2022-03-01,M,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-301.,LAB,nan,MC,nan,14,26.0101,LAB,1:30 PM,4:00 PM,BIO-121L,BIO-121-301,,
2022-03-29,BIO,2023SP,BIO,166351,BIO-121L-302,Intro to Bio Lab,20,20,0,0.0,P,2022-03-01,W,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-301.,LAB,nan,MC,nan,14,26.0101,LAB,1:30 PM,4:00 PM,BIO-121L,BIO-121-301,,
2022-03-29,BIO,2023SP,BIO,166352,BIO-121L-303,Intro to Bio Lab,20,20,0,0.0,A,2022-03-01,M,9:05 AM,11:35 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-303 or 304.,LAB,nan,MC,F 240,14,26.0101,LAB,9:05 AM,11:35 AM,BIO-121L,"BIO-121-303, BIO-121-304",,
2022-03-29,BIO,2023SP,BIO,166353,BIO-121L-304,Intro to Bio Lab,20,20,0,0.0,A,2022-03-01,T,8:15 AM,10:45 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-303 or 304.,LAB,nan,MC,F 240,14,26.0101,LAB,8:15 AM,10:45 AM,BIO-121L,"BIO-121-303, BIO-121-304",,
2022-03-29,BIO,2023SP,BIO,166354,BIO-121L-305,Intro to Bio Lab,20,20,0,0.0,A,2022-03-01,W,9:05 AM,11:35 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-303 or 304.,LAB,nan,MC,F 240,14,26.0101,LAB,9:05 AM,11:35 AM,BIO-121L,"BIO-121-303, BIO-121-304",,
2022-03-29,BIO,2023SP,BIO,166355,BIO-121L-306,Intro to Bio Lab,20,20,0,0.0,A,2022-03-01,TH,8:15 AM,10:45 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-303 or 304.,LAB,nan,MC,F 240,14,26.0101,LAB,8:15 AM,10:45 AM,BIO-121L,"BIO-121-303, BIO-121-304",,
2022-03-29,BIO,2023SP,BIO,166356,BIO-121L-307,Intro to Bio Lab,20,20,0,0.0,P,2022-03-01,S,12:00 PM,2:30 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-307.,LAB,WKND,MC,nan,14,26.0101,LAB,12:00 PM,2:30 PM,BIO-121L,BIO-121-307,,
2022-03-29,BIO,2023SP,BIO,166357,BIO-121L-601,Intro to Bio Lab,20,20,0,0.0,A,2022-03-01,T,7:50 PM,10:20 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-601.,LAB,EVE,MC,F 240,14,26.0101,LAB,7:50 PM,10:20 PM,BIO-121L,BIO-121-601,,
2022-03-29,BIO,2023SP,BIO,166358,BIO-121L-602,Intro to Bio Lab,20,20,0,0.0,P,2022-03-01,TH,7:50 PM,10:20 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-121-601.,LAB,EVE,MC,nan,14,26.0101,LAB,7:50 PM,10:20 PM,BIO-121L,BIO-121-601,,
2022-03-29,BIO,2023SP,BIO,166359,BIO-131-301,General Ecology,40,40,0,3.0,A,2022-03-01,"M, W",1:30 PM,2:55 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,26.1301,"GENSC, LAS, LANSM, LAB",1:30 PM,2:55 PM,BIO-131,,,
2022-03-29,BIO,2023SP,BIO,166360,BIO-131-302,General Ecology,40,40,0,3.0,A,2022-03-01,"T, TH",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LEC,nan,MC,nan,14,26.1301,"GENSC, LAS, LANSM, LAB",9:35 AM,11:00 AM,BIO-131,,,
2022-03-29,BIO,2023SP,BIO,166361,BIO-131L-301,General Ecology Lab,20,20,0,1.0,A,2022-03-01,M,9:05 AM,11:35 AM,nan,nan,2023-01-30,2023-05-13,,N,nan,LAB,nan,MC,F 244,14,26.1301,"LAS, GENSC, LANSM, LAB",9:05 AM,11:35 AM,BIO-131L,,,
2022-03-29,BIO,2023SP,BIO,166362,BIO-131L-302,General Ecology Lab,20,20,0,1.0,A,2022-03-01,TH,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,nan,LAB,nan,MC,F 244,14,26.1301,"LAS, GENSC, LANSM, LAB",1:30 PM,4:00 PM,BIO-131L,,,
2022-03-29,BIO,2023SP,BIO,166363,BIO-151-301,General Biology I,20,20,0,4.0,A,2022-03-01,"M, W",8:00 AM,9:25 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151L-301 or 302.,LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",8:00 AM,9:25 AM,BIO-151,"BIO-151L-301, BIO-151L-302",,
2022-03-29,BIO,2023SP,BIO,166364,BIO-151-303,General Biology I,40,40,0,4.0,A,2022-03-01,"T, TH",11:10 AM,12:35 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151L-303 or 304.,LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",11:10 AM,12:35 PM,BIO-151,"BIO-151L-303, BIO-151L-304",,
2022-03-29,BIO,2023SP,BIO,166365,BIO-151-601,General Biology I,20,20,0,4.0,A,2022-03-01,"T, TH",6:15 PM,7:40 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151L-601.,LEC,EVE,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",6:15 PM,7:40 PM,BIO-151,BIO-151L-601,,
2022-03-29,BIO,2023SP,BIO,166366,BIO-151L-301,General Biology I Lab,20,20,0,0.0,P,2022-03-01,T,9:35 AM,12:05 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151-301.,LAB,nan,MC,nan,14,26.0101,LAB,9:35 AM,12:05 PM,BIO-151L,BIO-151-301,,
2022-03-29,BIO,2023SP,BIO,166367,BIO-151L-302,General Biology I Lab,20,20,0,0.0,A,2022-03-01,T,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151-301.,LAB,nan,MC,F 244,14,26.0101,LAB,1:30 PM,4:00 PM,BIO-151L,BIO-151-301,,
2022-03-29,BIO,2023SP,BIO,166368,BIO-151L-303,General Biology I Lab,20,20,0,0.0,A,2022-03-01,W,9:05 AM,11:35 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151-303.,LAB,nan,MC,F 241,14,26.0101,LAB,9:05 AM,11:35 AM,BIO-151L,BIO-151-303,,
2022-03-29,BIO,2023SP,BIO,166369,BIO-151L-304,General Biology I Lab,20,20,0,0.0,A,2022-03-01,TH,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151-303.,LAB,nan,MC,F 241,14,26.0101,LAB,1:30 PM,4:00 PM,BIO-151L,BIO-151-303,,
2022-03-29,BIO,2023SP,BIO,166370,BIO-151L-601,General Biology I Lab,20,20,0,0.0,A,2022-03-01,T,7:50 PM,10:20 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-151-601.,LAB,EVE,MC,F 241,14,26.0101,LAB,7:50 PM,10:20 PM,BIO-151L,BIO-151-601,,
2022-03-29,BIO,2023SP,BIO,166371,BIO-152-301,General Biology II,20,20,0,4.0,A,2022-03-01,"M, W",9:35 AM,11:00 AM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-152L-301 or 302.,LEC,nan,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",9:35 AM,11:00 AM,BIO-152,"BIO-152L-301, BIO-152L-302",,
2022-03-29,BIO,2023SP,BIO,166372,BIO-152-601,General Biology II,20,20,0,4.0,A,2022-03-01,"T, TH",6:15 PM,7:40 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-152L-601.,LEC,EVE,MC,nan,14,26.0101,"GENSC, LAS, LANSM, LAB",6:15 PM,7:40 PM,BIO-152,BIO-152L-601,,
2022-03-29,BIO,2023SP,BIO,166373,BIO-152L-301,General Biology II Lab,20,20,0,0.0,A,2022-03-01,W,1:30 PM,4:00 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-152-301.,LAB,nan,MC,F 244,14,26.0101,LAB,1:30 PM,4:00 PM,BIO-152L,BIO-152-301,,
2022-03-29,BIO,2023SP,BIO,166374,BIO-152L-302,General Biology II Lab,20,20,0,0.0,P,2022-03-01,F,9:35 AM,12:05 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-152-301.,LAB,nan,MC,nan,14,26.0101,LAB,9:35 AM,12:05 PM,BIO-152L,BIO-152-301,,
2022-03-29,BIO,2023SP,BIO,166375,BIO-152L-601,General Biology II Lab,20,20,0,0.0,A,2022-03-01,T,7:50 PM,10:20 PM,nan,nan,2023-01-30,2023-05-13,,N,Co-requisite: BIO-152-601.,LAB,EVE,MC,F 244,14,26.0101,LAB,7:50 PM,10:20 PM,BIO-152L,BIO-152-601,,
